tweet_id,date,location,bounding_box,lang,text,important_tweet,emoji,hastag
1329137264195203072,Wed Nov 18 18:59:52 +0000 2020,Sur cette Terre ,empty,fr,manifestation république tchèque restrictions sanitaires,1,🔴🇨🇿,prague covid19
1329137276245450754,Wed Nov 18 18:59:55 +0000 2020,3e planète du système solaire,empty,fr,catégories faire vacciner abrutis croyant père noël d'un truc pondu mois des…,1,,
1329137296264863747,Wed Nov 18 19:00:00 +0000 2020,Montréal (Canada),empty,fr,propriétaires pme veulent tomber,1,,
1329137298219421698,Wed Nov 18 19:00:00 +0000 2020,"Châlons-en-Champagne, France",empty,fr,programme jeudi situation s'améliore vigilanc…,1,📻🔴,lamatinalercf covid19
1329137298579984387,Wed Nov 18 19:00:00 +0000 2020,"Arras, France",empty,fr,confinez santé confinement cabinets médicaux,1,⚠➡,covid19 tenirensemble
1329137298399608834,Wed Nov 18 19:00:00 +0000 2020,Strasbourg,empty,fr,découvrez masques chirurgicaux fabriqué france grand choix couleurs uniquement sur…,1,,
1329137300077379584,Wed Nov 18 19:00:01 +0000 2020,"Marseille, France",empty,fr,infographies nombre morts incidence places réanimation suivez l'évolution l'épidémie en…,1,,covid19
1329137300442329100,Wed Nov 18 19:00:01 +0000 2020,France,empty,fr,novembre 2020 taux d'incidence france rouge 248.39 suivez dernier…,1,🔴🇫🇷➡,
1329137301453234177,Wed Nov 18 19:00:01 +0000 2020,"Paris, France",empty,fr,jérôme salomon alerte effets l'épidémie l'état psychique français…,3,,covid19
1329137303587942400,Wed Nov 18 19:00:02 +0000 2020,France,empty,fr,masque portons jours usagé finit poubelle c'est bon…,1,😷🗑,covid19
1329137335695499265,Wed Nov 18 19:00:09 +0000 2020,Partout ,empty,fr,mdr nombre cas baisse ptit cergy,1,,
1329137340418289671,Wed Nov 18 19:00:10 +0000 2020,,empty,fr,pouvoir faire passer remboursement psys,1,🤷🏾♀,
1329137355672989698,Wed Nov 18 19:00:14 +0000 2020,,empty,fr,faut arrêter c'est vraiment truc franco français sert la…,1,,attestationdedeplacement
1329137366179737603,Wed Nov 18 19:00:16 +0000 2020,france,empty,fr,pouvoir faire passer remboursement psys,1,🤷🏾♀,
1329137381019181056,Wed Nov 18 19:00:20 +0000 2020,Canada,empty,fr,1/4 complaisants lutte conseille médecin général mgén…,1,,covid19 fac
1329137401944535040,Wed Nov 18 19:00:25 +0000 2020,95,empty,fr,déjà mdr c’était confinement inutile l’histoire,1,,
1329137410547081216,Wed Nov 18 19:00:27 +0000 2020,,empty,fr,manifestation république tchèque restrictions sanitaires,1,🔴🇨🇿,prague covid19
1329137411021033475,Wed Nov 18 19:00:27 +0000 2020,,empty,fr,données monde novembre 609 489 cas 24h 625 162 total 101 décès en…,2,,covid19
1329137414871330827,Wed Nov 18 19:00:28 +0000 2020,,empty,fr,dirait sims,1,,
1329137424958689290,Wed Nov 18 19:00:30 +0000 2020,"Strasbourg, France",empty,fr,gels hydroalcooliques inefficaces dit-on pensez-vous vraiment c'est no…,1,,
1329137429111070721,Wed Nov 18 19:00:31 +0000 2020,ddd,empty,fr,n'est normal,1,,
1329137433099825153,Wed Nov 18 19:00:32 +0000 2020,"Sospel, France",empty,fr,ouai yooo,1,👉👈,
1329137463206547457,Wed Nov 18 19:00:40 +0000 2020,Marseille,empty,fr,plainte déposé stahl stahl n'a contribution scientifique covid arpente plat…,7,,
1329137470835974148,Wed Nov 18 19:00:41 +0000 2020,,empty,fr,monaco faible mortalité l'usage,1,,hydroxychloroquine covid19
1329137474657021952,Wed Nov 18 19:00:42 +0000 2020,"Compiègne, France",empty,fr,lire faire,1,⚠⚠,
1329137473847439361,Wed Nov 18 19:00:42 +0000 2020,,empty,fr,année saison rhume grippe présente défis matière soins santé le…,1,,
1329099427362041858,Wed Nov 18 16:29:31 +0000 2020,,empty,fr,fermeture essentiels face propose mesures soutien secteur salariés détails,1,,commerces covid19 syndicalismehebdo
1329137506957266946,Wed Nov 18 19:00:50 +0000 2020,Quelque-part dans le Grand Est,empty,fr,gros étron complotiste mal filmé développe chancre surfant peur notons l'appel,1,,
1329137507242569728,Wed Nov 18 19:00:50 +0000 2020,Toulon,empty,fr,top classement revenus récents versé l'industrie pharmaceutique,1,,covid19 macrondestitution
1328949151967698950,Wed Nov 18 06:32:23 +0000 2020,,empty,fr,remise cause informations communiquées médias appartenant milliardaires mondialistes serait-il meilleure preuve bonne santé mentale obligatoire,1,⚡,complotisme gouvernement hydroxychloroquine vaccin bigpharma
1329137527748489222,Wed Nov 18 19:00:55 +0000 2020,The Old Line State ,empty,fr,d.c mayor changes coronavirus test sites cases rise,1,,covid19
1329137538855030785,Wed Nov 18 19:00:58 +0000 2020,Blue World 🌑 | 🇨🇮🇧🇫,empty,fr,ouais guerre vaccins passionnante d’une semaine s’active énormément,1,,
1329137549730852864,Wed Nov 18 19:01:00 +0000 2020,struggling in the multiverse,empty,fr,pouvoir faire passer remboursement psys,1,🤷🏾♀,
1329137557561552897,Wed Nov 18 19:01:02 +0000 2020,,empty,fr,n'adore pénibilité donne sentiment travail c'est pénible,1,🤡,
1328378094344933376,Mon Nov 16 16:43:12 +0000 2020,"Paris, France",empty,fr,"communiqué l’espoir prenne forme accords disposer de+de 1,5 compétit° tps réflexion s'impose quest° efficacitéclinique duréedeprotection impactepidémiologique stockage stratégie sûre efficace",1,🔴,vaccination covid19 vaccin
1329137581620142080,Wed Nov 18 19:01:08 +0000 2020,"Toulouse, France",empty,fr,ravie d’en faire partie mdr,1,,
1329137599085211651,Wed Nov 18 19:01:12 +0000 2020,"Nice, France",empty,fr,vraie télé-réalité merde gouvernement,1,,
1329137610648850436,Wed Nov 18 19:01:15 +0000 2020,,empty,fr,partiel svp,1,,
1329137611475214341,Wed Nov 18 19:01:15 +0000 2020,"Metz, France",empty,fr,blague,1,,
1329137625085734914,Wed Nov 18 19:01:18 +0000 2020,,empty,fr,médecins témoignent diffuse fake news,1,,
1329137638201319430,Wed Nov 18 19:01:21 +0000 2020,"LRK , SkulZy , Retilord ",empty,fr,mdrrr vraiment pensent qu'ils fermé lycée fermeture cantines n'a aucu…,1,🤣,
1329137644605943809,Wed Nov 18 19:01:23 +0000 2020,France,empty,fr,direct bilan novembre 2020 france 065 138 cas confirmés 383 698 décès 425 to…,1,🇫🇷🟡🔴➡,
1329137648271831040,Wed Nov 18 19:01:24 +0000 2020,,empty,fr,« croyeux pis sacheux » saguenay explique,1,,covid19
1329137650192805893,Wed Nov 18 19:01:24 +0000 2020,Brest-même City Beach,empty,fr,archives d'opportunités plonger,1,📚🎭,confinement
1329137653799919617,Wed Nov 18 19:01:25 +0000 2020,"Paris, France",empty,fr,cacher mensonge faut mentir proverbe indien,1,,
1329137666156335108,Wed Nov 18 19:01:28 +0000 2020,"Paris, France",empty,fr,c'est dingue formatage arrêté réfléchir grève c'est ri…,1,,
1329073897174495239,Wed Nov 18 14:48:04 +0000 2020,Paris,empty,fr,bonnes nouvelles s'enchaînent front vaccins produit développé l'alliance pfizer/biontech efficace prévenir vaccin moderna,2,,covid19
1329137726113845252,Wed Nov 18 19:01:42 +0000 2020,,empty,fr,manif berlin porte brandebourg,1,,
1329137728320102402,Wed Nov 18 19:01:43 +0000 2020,France,empty,fr,l’école bouge présente actions combiner ressources précieuses l’exception « la pyramide jase »…,1,,
1329137758825185281,Wed Nov 18 19:01:50 +0000 2020,"Vancouver, C.-B. Canada",empty,fr,coronavirus n'est moment voyager fins récréatives essentielles bonnie henry rapp…,1,,
1329137760230379525,Wed Nov 18 19:01:50 +0000 2020,,empty,fr,ahh qu’on confinés,1,,covid19
1329137775417954307,Wed Nov 18 19:01:54 +0000 2020,Blue World 🌑 | 🇨🇮🇧🇫,empty,fr,pfff reposer ahi,1,,
1329126834072674312,Wed Nov 18 18:18:25 +0000 2020,,empty,fr,« on sortir crise l’été prochain normalement c’est fini,3,💬⬇,covid19 càvous
1329137824227057665,Wed Nov 18 19:02:06 +0000 2020,,empty,fr,annoncer,1,,
1329137837510430721,Wed Nov 18 19:02:09 +0000 2020,Friendzonitanie,empty,fr,donnez xanax,1,,
1329137854778404866,Wed Nov 18 19:02:13 +0000 2020,,empty,fr,,1,🤪,
1329137855898251265,Wed Nov 18 19:02:13 +0000 2020,"Ottawa, Canada",empty,fr,soutenue trouve solutions défis soulevés en…,1,,recherchecovid19 foecovid19 pandémie
1329128897070342144,Wed Nov 18 18:26:37 +0000 2020,"Paris, France",empty,fr,liberté poussée extréme contrat social individuel temporaire loyauté soumet liberté l'individu,1,,
1329137867533246469,Wed Nov 18 19:02:16 +0000 2020,Nations Unies / United Nations,empty,fr,pandémie souligne l'importance amp efforts collectifs transfrontaliers pour…,1,,covid19 scienceouverte
1329137878954356736,Wed Nov 18 19:02:19 +0000 2020,Paris 13,empty,fr,valls placé,1,,
1329137889083584512,Wed Nov 18 19:02:21 +0000 2020,Là où personne ne vient,empty,fr,macronie reine créer postes anecdotiques dilapider l'argent public,1,,
1329137898868891659,Wed Nov 18 19:02:23 +0000 2020,Canada,empty,fr,enfoirés médias,1,,
1329137915641933829,Wed Nov 18 19:02:27 +0000 2020,,empty,fr,cacher mensonge faut mentir proverbe indien,1,,
1329137939016785928,Wed Nov 18 19:02:33 +0000 2020,Paris,empty,fr,complotisme vieux monde nourrit recherche d'une cause choses,1,,
1329137951192866832,Wed Nov 18 19:02:36 +0000 2020,,empty,fr,oui 1er mieux 2ème,1,,
1329137952572776455,Wed Nov 18 19:02:36 +0000 2020,Burundi,empty,fr,opportunité artistes,1,,
1329137955559137281,Wed Nov 18 19:02:37 +0000 2020,Le Grau-du-Roi,empty,fr,savions n'avons choqué scandalisé colère raité complo…,1,,
1329137958918688783,Wed Nov 18 19:02:38 +0000 2020,,empty,fr,,1,,
1329137970050457601,Wed Nov 18 19:02:40 +0000 2020,,empty,fr,pays européen n'a manifesté mesures sanitaires,1,,
1329137974207016960,Wed Nov 18 19:02:41 +0000 2020,Paris - Porto,empty,fr,blague,1,,
1329137978229346306,Wed Nov 18 19:02:42 +0000 2020,,empty,fr,étude hommes vulnérables femmes face,1,,covid19
1329137981249171459,Wed Nov 18 19:02:43 +0000 2020,"Rennes, France",empty,fr,annoncer,1,,
1328750004660539393,Tue Nov 17 17:21:02 +0000 2020,Paris - Lille - Ailleurs,empty,fr,"psychiatres universitaires s'inquiètent l'impact important crise sanitaire mentale population devenir l'un problèmes majeurs années venir"".ils appellent large campagne d'information",1,♦,covid19 psychiatrie santé
1329137986617929733,Wed Nov 18 19:02:44 +0000 2020,"Winchestah, MA, USA, Earth",empty,fr,fauci touts importance data sharing amidst vaccine news,1,,covid19
1329137992812941312,Wed Nov 18 19:02:46 +0000 2020,Covid19 Land,empty,fr,civisme,1,,
1329114840120619014,Wed Nov 18 17:30:46 +0000 2020,Partout,empty,fr,flash république manifestations mesures sanitaires lieu hier pays détecté 246 cas déploré 142 décès,1,🇨🇿,tchèque prague covid19
1329137996952723457,Wed Nov 18 19:02:47 +0000 2020,Pas très loin,empty,fr,entendent opposés vaccination,1,💉🦠,macron véran covid19
1329100537992712193,Wed Nov 18 16:33:56 +0000 2020,Pas très loin,empty,fr,t’as idée convaincre français faire vacciner vacciner obligatoirement experte vaccination roselyne bachelot,1,💉,covid19
1329157332522168322,Wed Nov 18 20:19:37 +0000 2020,France,empty,fr,enorme baisse l'épidémie commencé amp inutile,6,,couvre reconfinement covid_19 covid19 france francelockdown dictaturesanitaire resistance
1329158563277713412,Wed Nov 18 20:24:30 +0000 2020,France,empty,fr,explication limpide baisse l'épidémie rapport libère français petits commerces,4,,reconfinement couvrefeu covid_19 manifestation covid19
1329162620159582208,Wed Nov 18 20:40:37 +0000 2020,,empty,fr,c’est,1,,
1329162640128692226,Wed Nov 18 20:40:42 +0000 2020,"Le Havre, France",empty,fr,déjà mdr c’était confinement inutile l’histoire,1,,
1329162651184758784,Wed Nov 18 20:40:45 +0000 2020,Cherbourg-en-Cotentin,empty,fr,action faveur commerces locaux,1,⤵,
1329159974845620225,Wed Nov 18 20:30:07 +0000 2020,,empty,fr,karim algérie palier milles cas retrouvez dessins karim,1,,dessindepresse dessindekarim actudekarim regardalgérien humour coronavirus covid19 algérie palier millecas milka
1329162674513522693,Wed Nov 18 20:40:50 +0000 2020,"Antony, France",empty,fr,c'est qu'elle existe déjà qu'ils principaux responsable n'avoir solution,1,,
1329162687595618316,Wed Nov 18 20:40:54 +0000 2020,France,empty,fr,part faire milliards chèques jours sondages.l…,1,💥👍🤡,gouvernement
1329162689986371584,Wed Nov 18 20:40:54 +0000 2020,De Bretagne,empty,fr,n’a joué jusqu’ici qu’un rôle subsidiaire france explique,1,🦠,covid19 ia
1329162713973473281,Wed Nov 18 20:41:00 +0000 2020,"Sur Terre, pour l'instant",empty,fr,l'été 2021 c'est date monde vacciner c'est leitmotiv vacciner coûte coûte po…,1,,
1329162732906622982,Wed Nov 18 20:41:04 +0000 2020,,empty,fr,bientôt écrans exclusivité قناة النهار الشروق temps là…,1,,
1329161207622864899,Wed Nov 18 20:35:01 +0000 2020,"Landes, France",empty,fr,protocoles sanitaires établissements établis chiffres santé publique france ministère inférieurs j’ai interrogé commission d’enquête réponse,4,,covid19
1329162775780855810,Wed Nov 18 20:41:15 +0000 2020,"Orléans, France",empty,fr,pouvoir faire passer remboursement psys,1,🤷🏾♀,
1329159373021655048,Wed Nov 18 20:27:43 +0000 2020,France,empty,fr,faut voir long documentaire connaître médias subventionnés agences gouvernementales diront jamais version gratuite don producteur,3,⤵,covid19 hold_up
1329162790746124292,Wed Nov 18 20:41:18 +0000 2020,,empty,fr,"rentre vrai raoult creuser peu....si souhaite j'ai 2,3 pistes",1,,
1329143834236817408,Wed Nov 18 19:25:59 +0000 2020,"Rouen, France",empty,fr,député allemand interpellé aujourd’hui manifestation restrictions sanitaires..‼,2,⭕⭕‼,berlin police berlin1811 allemagne covid coronavirus confinement antimasques covid19
1329162798518202369,Wed Nov 18 20:41:20 +0000 2020,"Ile-de-France, France",empty,fr,déjà mdr c’était confinement inutile l’histoire,1,,
1329162817593896967,Wed Nov 18 20:41:25 +0000 2020,,empty,fr,favorable mettre rédaction cnews prison,1,,
1329162846169600000,Wed Nov 18 20:41:31 +0000 2020,,empty,fr,idiots dangerous idiots,1,,
1329162846836563969,Wed Nov 18 20:41:31 +0000 2020,"Authieule, France",empty,fr,n'oublions qu'avant d'être ministre cachesexe etait monsieur confinement voit mené,1,🙄,
1328764073216004098,Tue Nov 17 18:16:56 +0000 2020,,empty,fr,aidez mettre jour carte collaborative établissements/écoles touchés transmettez infos nbre élèves/personnels mesures prises mail stylosrouges.cartecovid.com,1,🙏,covid19
1329161203734765570,Wed Nov 18 20:35:00 +0000 2020,"Paris, France",empty,fr,voyais postillonner grand-mère j’ai heurtée vision” olivia met cause mesures sanitaires appliquées résidait grand-mère décédée,1,,ehpad pacftv covid19 gestesbarrières personnesvulnérables
1328985423197188096,Wed Nov 18 08:56:30 +0000 2020,"Marseille, France",empty,fr,madame maire n’attend initiatives prises habitants 13/14 oubliés m’en réjouis,1,🛑🛑,covid19 crise marseille
1329162904269172741,Wed Nov 18 20:41:45 +0000 2020,"Québec, Canada",empty,fr,l’allemagne l’italie rejoints tchéquie slovaquie danois gagné bataille,1,,
1329162915203706880,Wed Nov 18 20:41:48 +0000 2020,dans l’espace,empty,fr,j’vais retourner lycée fermé roi,1,,
1328963237489090562,Wed Nov 18 07:28:21 +0000 2020,"Marseille, France",empty,fr,c’est fou qu’on trouve pognon aider entreprises dépensé serait-ce qu’une petite partie l’hôpital écoles évidemment coûterait refait,1,,absurdistan covid19
1329162923361624066,Wed Nov 18 20:41:50 +0000 2020,"Paris, France",empty,fr,êtes-vous favorable dépistage massif réponse,1,,covid19 soirinfo
1329162927576899584,Wed Nov 18 20:41:51 +0000 2020,Belgique,"{'type': 'Polygon', 'coordinates': [[[5.460671, 50.648331], [5.460671, 50.722748], [5.552482, 50.722748], [5.552482, 50.648331]]]}",fr,cheh faire payer allait new york,1,,
1324032938082816000,Wed Nov 04 16:57:06 +0000 2020,"Paris, France",empty,fr,déconfinement raté vague indépendante affirme,1,,covid19 directan
1329156150252728326,Wed Nov 18 20:14:55 +0000 2020,"Rennes, France",empty,fr,lire points vigilance recommandations restaurer délibération démocratique place réflexion éthique situation exceptionnelle conduire éthique d'exception,1,,actualiteccne
1329162945041997827,Wed Nov 18 20:41:55 +0000 2020,Konoha,empty,fr,alerte new referme écoles demain raison pandémie bfmtv,1,🇫🇷,york covid19 coronavirus
1329161564084121602,Wed Nov 18 20:36:26 +0000 2020,paris,empty,fr,voyais postillonner grand-mère j’ai heurtée vision” olivia met cause mesures sanitaires appliquées résidait grand-mère décédée,1,,ehpad pacftv covid19 gestesbarrières personnesvulnérables
1329162950331019269,Wed Nov 18 20:41:56 +0000 2020,,empty,fr,c’est dieu parlé sauvés,1,,
1329162952793059328,Wed Nov 18 20:41:57 +0000 2020,,empty,fr,demain,1,,
1329120345874440196,Wed Nov 18 17:52:38 +0000 2020,,empty,fr,etude suédoise grand temps presse française,1,,covidlong pediatrique doctoctoc apresj20 covidenfants covidecole covid19
1329162965459771393,Wed Nov 18 20:42:00 +0000 2020,"Paris, France",empty,fr,ehpad tester monde personnel résidents...c’est sens” pour…,3,,
1329162966688821248,Wed Nov 18 20:42:00 +0000 2020,"Ahuntsic-Cartierville, Montréa",empty,fr,"novembre taux positivité 4,3 l'arrondissement comparativement 2,1",1,,
1329162982572650501,Wed Nov 18 20:42:04 +0000 2020,,empty,fr,touchez élèves omg puce pari 15€ prof d’anglais,1,,
1329162985802240000,Wed Nov 18 20:42:05 +0000 2020,France,empty,fr,c'est malades,1,,
1329163016789700610,Wed Nov 18 20:42:12 +0000 2020,,empty,fr,alerte new referme écoles demain raison pandémie bfmtv,1,🇫🇷,york covid19 coronavirus
